sample,family,trim,inflate,retention,trim_relative,inflate_relative,relative_shift
ERR2094174,f__GWA2-37-8,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Terrimicrobiaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Terasakiellaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Tepidiformaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Moduliflexaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Tenderiaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Tantalellaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__TMED112,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAADGH01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__TCS61,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Gp7-AA8,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Govaniaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Geminicoccaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAJXZI01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Syntrophorhabdaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Syntrophomonadaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Syntrophobotulaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Synergistaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Symbiobacteriaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAJYZQ01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__TCS64,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JANLHA01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JANQFM01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAOUEW01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Thermoflexibacteraceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAOZFZ01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Thermofilaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Thermodesulfovibrionaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Thermodesulfobacteriaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Thermacetogeniaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GWA1-40-21,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAPUJA01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Microtrichaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAQSWP01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GLR71,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GCF-002020875,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAQTRU01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GCA-2747355,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GCA-2746535,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Aquificaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Methylomirabilaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Alicyclobacillaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Ga0077523,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GWF2-35-18,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GWC2-37-73,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__GW2011-AR15,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Ardenticatenaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SZUA-5,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CACZYB01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CADCTF01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SZUA-242,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__J027,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__J016,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__J004,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CADEER01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__IGHO2-12-FULL-4,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Hydrothermarchaeaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Subteraquimicrobiaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SURF-16,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CAG-272,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__NBLH01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAIOJS01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAIQFR01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SLOV01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAAYKL01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAAUTS01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAAOIJ01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAAEOK01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAAEKA01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SURF-54,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Sporanaerobacteraceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JAKIUO01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CG2-30-32-10,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CG1-02-41-26,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CF-107,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CAUZJF01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JALTON01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CANJXF01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JALWSI01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__SpSt-899,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JALYUS01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__H02-43-30,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Saccharofermentanaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__B4-G1,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__B26-G9,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__B15-G9,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Bu05,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__C00003106,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Haloferacaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Halobacteriaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__Halanaerobiaceae,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__CABXJW01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__HR35,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__HIMB59,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__JALZUQ01,1.0,0.0,0.0,2.562052265353803e-07,0.0,-2.562052265353803e-07
ERR2094174,f__2013-40CM-41-45,0.0,172.0,inf,0.0,4.641767541900723e-05,4.641767541900723e-05
ERR2094174,f__DSM-2933,0.0,6.0,inf,0.0,1.6192212355467637e-06,1.6192212355467637e-06
ERR2094174,f__Anaplasmataceae,0.0,4.0,inf,0.0,1.0794808236978425e-06,1.0794808236978425e-06
ERR2094174,f__UBA7879,0.0,3.0,inf,0.0,8.096106177733819e-07,8.096106177733819e-07
ERR2094174,f__UBA961,0.0,2.0,inf,0.0,5.397404118489212e-07,5.397404118489212e-07
ERR2094174,f__Pumilibacteraceae,0.0,1.0,inf,0.0,2.698702059244606e-07,2.698702059244606e-07
ERR2094174,f__TMED2,0.0,1.0,inf,0.0,2.698702059244606e-07,2.698702059244606e-07
ERR2094174,f__Chloroflexaceae,0.0,1.0,inf,0.0,2.698702059244606e-07,2.698702059244606e-07
ERR2094174,f__UBA998,0.0,1.0,inf,0.0,2.698702059244606e-07,2.698702059244606e-07
ERR2094175,f__Flavobacteriaceae,542737.0,495045.0,0.9121268680779088,0.22948128165881626,0.23872512119623687,0.009243839537420612
ERR2094175,f__Pelagibacteraceae,384068.0,344688.0,0.8974660737161128,0.16239249744192535,0.1662185954304932,0.0038260979885678392
ERR2094175,f__Rhodobacteraceae,301821.0,251450.0,0.8331096908432482,0.12761663551876062,0.12125651551837462,-0.0063601200003860076
ERR2094175,f__Akkermansiaceae,195295.0,193014.0,0.988320233492921,0.0825750720911943,0.09307697389645479,0.010501901805260491
ERR2094175,f__Litorivicinaceae,124845.0,110346.0,0.8838639913492731,0.05278724429824191,0.05321205592121919,0.000424811622977285
ERR2094175,f__Crocinitomicaceae,110562.0,107071.0,0.9684249561332103,0.04674807404463312,0.05163275551031175,0.004884681465678629
ERR2094175,f__Puniceispirillaceae,91789.0,82183.0,0.8953469369968079,0.03881043187065022,0.039631036845681374,0.0008206049750311556
ERR2094175,f__Halieaceae,71479.0,59217.0,0.8284531121028554,0.030222911892298716,0.0285561625748721,-0.0016667493174266149
ERR2094175,f__Coraliomargaritaceae,68861.0,68018.0,0.9877579471689345,0.029115963231376794,0.03280026117529849,0.003684297943921694
ERR2094175,f__Sanyastnellaceae,48883.0,43976.0,0.8996174539205859,0.020668820241346943,0.021206508357271992,0.0005376881159250488
ERR2094175,f__VGTA01,48297.0,47534.0,0.9842019173033522,0.02042104640051415,0.022922279612847162,0.002501233212333011
ERR2094175,f__Alteromonadaceae,46516.0,24906.0,0.5354286697050478,0.01966799996617422,0.0120103987890262,-0.0076576011771480185
ERR2094175,f__Methylophilaceae,40674.0,36360.0,0.8939371588729901,0.01719787235841797,0.017533851279570894,0.00033597892115292544
ERR2094175,f__Microbacteriaceae,39810.0,37014.0,0.9297663903541824,0.016832553930978496,0.01784922913261928,0.0010166752016407855
ERR2094175,f__Azotimanducaceae,33955.0,27950.0,0.8231482844941834,0.014356929633920492,0.013478304270187197,-0.0008786253637332944
ERR2094175,f__Pseudohongiellaceae,28544.0,25261.0,0.8849845852017937,0.012069038417629997,0.012181590131277236,0.00011255171364723919
ERR2094175,f__UBA796,20108.0,19539.0,0.9717028048537896,0.008502109883047365,0.009422275031670398,0.0009201651486230328
ERR2094175,f__Schleiferiaceae,14725.0,12097.0,0.821528013582343,0.006226057689868333,0.005833525823128963,-0.0003925318667393693
ERR2094175,f__Marisalimonadaceae,12561.0,11491.0,0.9148156993869915,0.005311070332253727,0.005541294968469448,0.00023022463621572096
ERR2094175,f__GM7GCV1,10625.0,10515.0,0.9896470588235294,0.00449248644854676,0.005070639334562374,0.0005781528860156144
ERR2094175,f__RS24,9518.0,6818.0,0.7163269594452616,0.004024422213389935,0.0032878382294860933,-0.0007365839839038415
ERR2094175,f__Vibrionaceae,7895.0,2482.0,0.314376187460418,0.0033381816951789807,0.0011968927083579471,-0.0021412889868210336
ERR2094175,f__UBA1172,7630.0,6916.0,0.9064220183486239,0.0032261337978740498,0.0033350966845300412,0.00010896288665599146
ERR2094175,f__Burkholderiaceae,4476.0,1647.0,0.3679624664879357,0.0018925524088183809,0.0007942313822181865,-0.0010983210266001945
ERR2094175,f__Sphingomonadaceae,4348.0,1315.0,0.3024379024839006,0.0018384311603088293,0.0006341313100284853,-0.001204299850280344
ERR2094175,f__UBA955,3698.0,3056.0,0.826392644672796,0.001563596695221263,0.0014736922307582137,-8.990446446304921e-05
ERR2094175,f__D2472,3628.0,2484.0,0.6846747519294377,0.0015339991374426019,0.0011978571666241501,-0.00033614197081845176
ERR2094175,f__UBA9320,3155.0,1639.0,0.5194928684627576,0.0013340042113096496,0.0007903735491533744,-0.0005436306621562753
ERR2094175,f__Saprospiraceae,3103.0,910.0,0.29326458266194005,0.0013120174541026443,0.00043882851112237386,-0.0008731889429802705
ERR2094175,f__Balneolaceae,3069.0,1538.0,0.5011404366243076,0.0012976414974672948,0.000741668406710122,-0.0005559730907571728
ERR2094175,f__DSM-6294,3044.0,1140.0,0.3745072273324573,0.0012870709411177729,0.000549741211735721,-0.0007373297293820518
ERR2094175,f__Hyphomonadaceae,3033.0,947.0,0.31223211341905704,0.0012824198963239833,0.0004566709890471297,-0.0008257489072768535
ERR2094175,f__Pseudomonadaceae,2945.0,2348.0,0.7972835314091681,0.0012452115379736667,0.001132274004522345,-0.00011293753345132176
ERR2094175,f__DEV007,2477.0,1606.0,0.6483649576100121,0.0010473307231106187,0.0007744599877610246,-0.0002728707353495941
ERR2094175,f__Arcobacteraceae,2420.0,2126.0,0.8785123966942149,0.0010232298546337091,0.0010252191369738096,1.9892823401005018e-06
ERR2094175,f__Bacteriovoracaceae,1948.0,400.0,0.2053388090349076,0.0008236577507547378,0.00019289165324060388,-0.0006307660975141339
ERR2094175,f__GCA-002686595,1913.0,306.0,0.159958180867747,0.0008088589718654072,0.00014756211472906198,-0.0006612968571363452
ERR2094175,f__Opitutaceae,1831.0,470.0,0.2566903331512835,0.0007741875470389757,0.00022664769255770957,-0.0005475398544812661
ERR2094175,f__Actinomarinaceae,1765.0,1125.0,0.6373937677053825,0.0007462812782762382,0.0005425077747391985,-0.00020377350353703973
ERR2094175,f__Enterobacteriaceae,1710.0,833.0,0.4871345029239766,0.0007230260543072903,0.0004016968678735576,-0.00032132918643373274
ERR2094175,f__Pirellulaceae,1598.0,545.0,0.34105131414267836,0.0006756699618614327,0.0002628148775403228,-0.0004128550843211099
ERR2094175,f__Vicingaceae,1585.0,512.0,0.32302839116719245,0.0006701732725596813,0.000246901316147973,-0.00042327195641170837
ERR2094175,f__Marinomonadaceae,1535.0,260.0,0.16938110749185667,0.0006490321598606378,0.00012537957460639253,-0.0005236525852542452
ERR2094175,f__UBA1924,1417.0,1094.0,0.7720536344389556,0.000599139133890895,0.0005275586716130517,-7.15804622778433e-05
ERR2094175,f__Bin95,1307.0,1219.0,0.9326702371843917,0.000552628685952999,0.0005878373132507404,3.520862729774132e-05
ERR2094175,f__Balneatricaceae,1289.0,361.0,0.2800620636152056,0.0005450178853813434,0.000174084717049645,-0.0003709331683316984
ERR2094175,f__Poseidoniaceae,1278.0,572.0,0.4475743348982786,0.0005403668405875538,0.00027583506413406356,-0.00026453177645349024
ERR2094175,f__Cyanobiaceae,1139.0,134.0,0.11764705882352941,0.00048159454728421264,6.46187038356023e-05,-0.0004169758434486103
ERR2094175,f__Stappiaceae,1037.0,892.0,0.8601735776277725,0.00043846667737816375,0.00043014838672654666,-8.318290651617084e-06
ERR2094175,f__NAC60-12,902.0,296.0,0.328159645232816,0.0003813856730907461,0.00014273982339804687,-0.00023864584969269923
ERR2094175,f__UBA1268,873.0,428.0,0.49026345933562426,0.00036912382772530085,0.00020639406896744616,-0.0001627297587578547
ERR2094175,f__Emcibacteraceae,872.0,181.0,0.20756880733944955,0.00036870100547132,8.728347309137326e-05,-0.0002814175323799467
ERR2094175,f__Rhizobiaceae,869.0,165.0,0.189873417721519,0.00036743253870937735,7.95678069617491e-05,-0.00028786473174762824
ERR2094175,f__HIMB59,833.0,377.0,0.4525810324129652,0.00035221093756606595,0.00018180038317926916,-0.0001704105543867968
ERR2094175,f__Thalassarchaeaceae,816.0,756.0,0.9264705882352942,0.00034502295924839117,0.00036456522462474135,1.9542265376350178e-05
ERR2094175,f__CAJJDF01,805.0,598.0,0.7428571428571429,0.00034037191445460157,0.00028837302159470283,-5.199889285989874e-05
ERR2094175,f__Maricaulaceae,755.0,156.0,0.20662251655629138,0.000319230801755558,7.522774476383551e-05,-0.00024400305699172247
ERR2094175,f__Mycobacteriaceae,751.0,69.0,0.09187749667110519,0.00031753951273963453,3.327381018400417e-05,-0.00028426570255563033
ERR2094175,f__Halomonadaceae,743.0,35.0,0.047106325706594884,0.0003141569347077875,1.687801965855284e-05,-0.0002972789150492347
ERR2094175,f__UBA583,732.0,169.0,0.23087431693989072,0.000309505889913998,8.149672349415514e-05,-0.00022800916641984285
ERR2094175,f__Cyclobacteriaceae,723.0,432.0,0.5975103734439834,0.0003057004896281701,0.0002083229854998522,-9.73775041283179e-05
ERR2094175,f__Oleiphilaceae,669.0,166.0,0.24813153961136025,0.00028286808791320306,8.005003609485061e-05,-0.00020281805181835246
ERR2094175,f__Sedimenticolaceae,580.0,921.0,1.5879310344827586,0.0002452369073089055,0.00044413303158649046,0.00019889612427758497
ERR2094175,f__Eutrophovitaceae,563.0,140.0,0.24866785079928952,0.00023804892899123066,6.751207863421137e-05,-0.00017053685035701928
ERR2094175,f__GCA-2711565,560.0,477.0,0.8517857142857143,0.00023678046222928804,0.00023002329648942014,-6.757165739867905e-06
ERR2094175,f__Moraxellaceae,540.0,71.0,0.13148148148148148,0.00022832401714967062,3.423826845020719e-05,-0.0001940857486994634
ERR2094175,f__Chitinophagaceae,512.0,424.0,0.828125,0.0002164849940382062,0.00020446515243504012,-1.2019841603166085e-05
ERR2094175,f__Ilumatobacteraceae,494.0,288.0,0.582995951417004,0.00020887419346655054,0.00013888199033323478,-6.999220313331575e-05
ERR2094175,f__UBA7312,490.0,418.0,0.8530612244897959,0.00020718290445062703,0.00020157177763643105,-5.611126814195983e-06
ERR2094175,f__Porticoccaceae,487.0,309.0,0.6344969199178645,0.00020591443768868444,0.0001490088021283665,-5.690563556031794e-05
ERR2094175,f__Nitrosopumilaceae,458.0,396.0,0.8646288209606987,0.00019365259232323914,0.00019096273670819784,-2.689855615041302e-06
ERR2094175,f__TMED2,456.0,452.0,0.9912280701754386,0.00019280694781527742,0.00021796756816188238,2.516062034660496e-05
ERR2094175,f__SM1A02,455.0,148.0,0.3252747252747253,0.00019238412556129656,7.136991169902343e-05,-0.00012101421386227312
ERR2094175,f__Propionibacteriaceae,443.0,21.0,0.04740406320541761,0.0001873102585135261,1.0126811795131704e-05,-0.0001771834467183944
ERR2094175,f__Shewanellaceae,421.0,103.0,0.24465558194774348,0.00017800816892594691,4.96696007094555e-05,-0.0001283385682164914
ERR2094175,f__Xanthomonadaceae,409.0,47.0,0.11491442542787286,0.00017293430187817645,2.2664769255770955e-05,-0.00015026953262240548
ERR2094175,f__UBA7985,399.0,2.0,0.005012531328320802,0.00016870607933836774,9.644582662030195e-07,-0.00016774162107216473
ERR2094175,f__Desulfovibrionaceae,382.0,42.0,0.1099476439790576,0.00016151810102069293,2.025362359026341e-05,-0.00014126447743042952
ERR2094175,f__Kariarchaeaceae,359.0,359.0,1.0,0.00015179318917913286,0.000173120258783442,2.1327069604309127e-05
ERR2094175,f__Planctomycetaceae,356.0,262.0,0.7359550561797753,0.00015052472241719028,0.00012634403287259554,-2.4180689544594738e-05
ERR2094175,f__Pseudothioglobaceae,345.0,250.0,0.7246376811594203,0.00014587367762340067,0.00012055728327537743,-2.5316394348023243e-05
ERR2094175,f__Nostocaceae,331.0,126.0,0.3806646525679758,0.00013995416606766848,6.0760870770790225e-05,-7.919329529687826e-05
ERR2094175,f__MB11C04,307.0,101.0,0.3289902280130293,0.00012980643197212755,4.870514244325248e-05,-8.110128952887507e-05
ERR2094175,f__Bacillaceae_G,291.0,26.0,0.08934707903780069,0.0001230412759084336,1.2537957460639253e-05,-0.00011050331844779436
ERR2094175,f__GCA-002718135,284.0,89.0,0.31338028169014087,0.00012008152013056751,4.291839284603437e-05,-7.716312728453314e-05
ERR2094175,f__JAUILH01,283.0,273.0,0.9646643109540636,0.00011965869787658664,0.00013164855333671214,1.1989855460125504e-05
ERR2094175,f__Granulosicoccaceae,278.0,0.0,0.0,0.00011754458660668228,0.0,-0.00011754458660668228
ERR2094175,f__Marinisomataceae,274.0,230.0,0.8394160583941606,0.0001158532975907588,0.00011091270061334723,-4.940596977411573e-06
ERR2094175,f__BACL11,269.0,198.0,0.7360594795539034,0.00011373918632085445,9.548136835409892e-05,-1.8257817966755525e-05
ERR2094175,f__Parvibaculaceae,268.0,165.0,0.6156716417910447,0.00011331636406687357,7.95678069617491e-05,-3.374855710512447e-05
ERR2094175,f__SZUA-36,258.0,1.0,0.003875968992248062,0.00010908814152706486,4.822291331015097e-07,-0.00010860591239396335
ERR2094175,f__Psychrobiaceae,248.0,32.0,0.12903225806451613,0.00010485991898725613,1.543133225924831e-05,-8.942858672800782e-05
ERR2094175,f__Woeseiaceae,246.0,40.0,0.16260162601626016,0.00010401427447929439,1.9289165324060388e-05,-8.4725109155234e-05
ERR2094175,f__UBA6960,241.0,161.0,0.6680497925311203,0.00010190016320939004,7.763889042934307e-05,-2.4261272780046967e-05
ERR2094175,f__Salibacteraceae,233.0,90.0,0.38626609442060084,9.851758517754307e-05,4.340062197913588e-05,-5.511696319840719e-05
ERR2094175,f__GCA-002691585,228.0,227.0,0.9956140350877193,9.640347390763871e-05,0.0001094660132140427,1.3062539306403997e-05
ERR2094175,f__Bacteroidaceae,227.0,81.0,0.3568281938325991,9.598065165365783e-05,3.9060559781222287e-05,-5.6920091872435546e-05
ERR2094175,f__UBA4427,226.0,20.0,0.08849557522123894,9.555782939967697e-05,9.644582662030194e-06,-8.591324673764677e-05
ERR2094175,f__UBA8649,222.0,73.0,0.32882882882882886,9.386654038375348e-05,3.5202726716410206e-05,-5.866381366734327e-05
ERR2094175,f__TMED25,221.0,163.0,0.7375565610859729,9.34437181297726e-05,7.860334869554609e-05,-1.484036943422651e-05
ERR2094175,f__GWC2-71-9,217.0,154.0,0.7096774193548387,9.175242911384912e-05,7.426328649763249e-05,-1.7489142616216628e-05
ERR2094175,f__Cellvibrionaceae,208.0,70.0,0.33653846153846156,8.794702882802127e-05,3.375603931710568e-05,-5.419098951091559e-05
ERR2094175,f__N074bin48,201.0,183.0,0.9104477611940298,8.498727305015518e-05,8.824793135757628e-05,3.2606583074211003e-06
ERR2094175,f__Palauibacteraceae,193.0,101.0,0.5233160621761658,8.16046950183082e-05,4.870514244325248e-05,-3.2899552575055724e-05
ERR2094175,f__Casp-alpha2,192.0,50.0,0.2604166666666667,8.118187276432733e-05,2.4111456655075485e-05,-5.707041610925184e-05
ERR2094175,f__Thalassobaculaceae,191.0,118.0,0.6178010471204188,8.075905051034647e-05,5.6903037705978145e-05,-2.385601280436832e-05
ERR2094175,f__Micavibrionaceae,190.0,137.0,0.7210526315789474,8.033622825636559e-05,6.606539123490683e-05,-1.427083702145876e-05
ERR2094175,f__UBA1611,185.0,129.0,0.6972972972972973,7.822211698646123e-05,6.220755817009475e-05,-1.6014558816366485e-05
ERR2094175,f__GCA-2696645,185.0,178.0,0.9621621621621622,7.822211698646123e-05,8.583678569206873e-05,7.614668705607501e-06
ERR2094175,f__Streptomycetaceae,183.0,44.0,0.24043715846994534,7.73764724784995e-05,2.121808185646643e-05,-5.6158390622033065e-05
ERR2094175,f__Salinisphaeraceae,181.0,154.0,0.850828729281768,7.653082797053774e-05,7.426328649763249e-05,-2.2675414729052474e-06
ERR2094175,f__Caulobacteraceae,180.0,55.0,0.3055555555555556,7.610800571655688e-05,2.6522602320583036e-05,-4.9585403395973845e-05
ERR2094175,f__UBA1997,177.0,166.0,0.9378531073446328,7.483953895461426e-05,8.005003609485061e-05,5.210497140236352e-06
ERR2094175,f__UBA868,177.0,91.0,0.5141242937853108,7.483953895461426e-05,4.388285111223739e-05,-3.0956687842376874e-05
ERR2094175,f__UBA12405,172.0,171.0,0.9941860465116279,7.27254276847099e-05,8.246118176035816e-05,9.735754075648252e-06
ERR2094175,f__JAPKEQ01,171.0,6.0,0.03508771929824561,7.230260543072903e-05,2.893374798609058e-06,-6.940923063211997e-05
ERR2094175,f__Methylophagaceae,167.0,13.0,0.07784431137724551,7.061131641480555e-05,6.268978730319626e-06,-6.434233768448593e-05
ERR2094175,f__Parvicellaceae,166.0,96.0,0.5783132530120482,7.018849416082467e-05,4.629399677774493e-05,-2.3894497383079742e-05
ERR2094175,f__TMED131,158.0,109.0,0.689873417721519,6.68059161289777e-05,5.256297550806456e-05,-1.424294062091314e-05
ERR2094175,f__Lachnospiraceae,157.0,119.0,0.7579617834394905,6.638309387499682e-05,5.7385266839079655e-05,-8.99782703591717e-06
ERR2094175,f__AAA164-E04,152.0,27.0,0.17763157894736842,6.426898260509247e-05,1.3020186593740763e-05,-5.1248796011351704e-05
